id,plan_id/id,code,name,sped_account_type,sped_parent_code,sped_nature,sped_date_start,sped_date_end
ref_1_1_01_03_03_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.03.90,Subconta – Adoção Inicial - Estoques – Atividade Imobiliária,A,1.01.03.03,1,2015-01-01,
ref_1_1_01_03_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.04,ESTOQUES - LONGA MATURAÇÃO,S,1.01.03,1,2015-01-01,
ref_1_1_01_03_04_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.04.01,Insumos (materiais diretos) - Estoque Longa Maturação,A,1.01.03.04,1,2015-01-01,
ref_1_1_01_03_04_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.04.02,Outros Materiais - Estoque Longa Maturação,A,1.01.03.04,1,2015-01-01,
ref_1_1_01_03_04_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.04.03,Produtos em Elaboração - Estoque Longa Maturação,A,1.01.03.04,1,2015-01-01,
ref_1_1_01_03_04_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.04.04,Produtos Acabados - Estoque Longa Maturação,A,1.01.03.04,1,2015-01-01,
ref_1_1_01_03_04_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.04.55,(-) Perda por Ajuste ao Valor Realizável Líquido - Estoque Longa Maturação,A,1.01.03.04,1,2015-01-01,
ref_1_1_01_03_04_70,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.04.70,Subconta - Ajuste a Valor Justo - Estoque Longa Maturação,A,1.01.03.04,1,2015-01-01,
ref_1_1_01_03_04_75,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.04.75,( - ) Subconta – Ajuste a Valor Presente (AVP) - Estoque Longa Maturação,A,1.01.03.04,1,2015-01-01,
ref_1_1_01_03_04_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.04.90,Subconta – Adoção Inicial - Estoques – Longa Maturação,A,1.01.03.04,1,2015-01-01,
ref_1_1_01_03_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.05,ESTOQUES - ATIVIDADE RURAL,S,1.01.03,1,2015-01-01,
ref_1_1_01_03_05_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.05.01,Produtos Agropecuários de Origem Animal,A,1.01.03.05,1,2015-01-01,
ref_1_1_01_03_05_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.05.02,Produtos Agropecuários de Origem Vegetal,A,1.01.03.05,1,2015-01-01,
ref_1_1_01_03_05_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.05.03,Insumos Agropecuários,A,1.01.03.05,1,2015-01-01,
ref_1_1_01_03_05_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.05.04,Outros Materiais - Atividade Rural,A,1.01.03.05,1,2015-01-01,
ref_1_1_01_03_05_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.05.55,(-) Perda por Ajuste ao Valor Realizável Líquido - Estoque Atividade Rural,A,1.01.03.05,1,2015-01-01,
ref_1_1_01_03_05_70,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.05.70,Subconta - Ajuste a Valor Justo - Estoque Atividade Rural,A,1.01.03.05,1,2015-01-01,
ref_1_1_01_03_05_75,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.05.75,( - ) Subconta – Ajuste a Valor Presente (AVP) - Estoque Atividade Rural,A,1.01.03.05,1,2015-01-01,
ref_1_1_01_03_05_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.05.90,Subconta – Adoção Inicial - Estoques – Atividade Rural,A,1.01.03.05,1,2015-01-01,
ref_1_1_01_03_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.06,ESTOQUES SERVIÇOS,S,1.01.03,1,2015-01-01,
ref_1_1_01_03_06_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.06.01,Materiais Aplicados na Produção de Serviços,A,1.01.03.06,1,2015-01-01,
ref_1_1_01_03_06_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.06.02,Serviços em Andamento,A,1.01.03.06,1,2015-01-01,
ref_1_1_01_03_06_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.06.03,Serviços Acabados,A,1.01.03.06,1,2015-01-01,
ref_1_1_01_03_06_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.06.55,(-) Perda por Ajuste ao Valor Realizável Líquido - Estoque Serviços,A,1.01.03.06,1,2015-01-01,
ref_1_1_01_03_06_70,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.06.70,Subconta - Ajuste a Valor Justo - Estoque Serviços,A,1.01.03.06,1,2015-01-01,
ref_1_1_01_03_06_75,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.06.75,( - ) Subconta – Ajuste a Valor Presente (AVP) - Estoque Serviços,A,1.01.03.06,1,2015-01-01,
ref_1_1_01_03_06_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.06.90,Subconta – Adoção Inicial - Estoque Serviços,A,1.01.03.06,1,2015-01-01,
ref_1_1_01_03_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.07,ESTOQUES (OUTROS),S,1.01.03,1,2015-01-01,
ref_1_1_01_03_07_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.07.01,Material em Almoxarifado,A,1.01.03.07,1,2015-01-01,
ref_1_1_01_03_07_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.07.02,Material Destinado à Destruição,A,1.01.03.07,1,2015-01-01,
ref_1_1_01_03_07_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.07.03,Sucata,A,1.01.03.07,1,2015-01-01,
ref_1_1_01_03_07_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.07.04,Outros Estoques,A,1.01.03.07,1,2015-01-01,
ref_1_1_01_03_07_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.07.55,(-) Perda por Ajuste ao Valor Realizável Líquido - Estoques Outros,A,1.01.03.07,1,2015-01-01,
ref_1_1_01_03_07_75,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.07.75,( - ) Subconta – Ajuste a Valor Presente (AVP) - Estoque Outros,A,1.01.03.07,1,2015-01-01,
ref_1_1_01_03_07_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.03.07.90,Subconta – Adoção Inicial - Estoque Outros,A,1.01.03.07,1,2015-01-01,
ref_1_1_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.05,DESPESAS DO EXERCÍCIO SEGUINTE,S,1.01,1,2015-01-01,
ref_1_1_01_05_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.05.01,DESPESAS DO EXERCÍCIO SEGUINTE,S,1.01.05,1,2015-01-01,
ref_1_1_01_05_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.05.01.01,Alugueis Pagos Antecipadamente,A,1.01.05.01,1,2015-01-01,
ref_1_1_01_05_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.05.01.02,Prêmios de Seguros a Apropriar,A,1.01.05.01,1,2015-01-01,
ref_1_1_01_05_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.05.01.03,Encargos Financeiros a Apropriar,A,1.01.05.01,1,2015-01-01,
ref_1_1_01_05_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.05.01.09,Outros Custos e Despesas Pagos Antecipadamente,A,1.01.05.01,1,2015-01-01,
ref_1_1_01_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10,ATIVO BIOLÓGICO - CIRCULANTE,S,1.01,1,2015-01-01,
ref_1_1_01_10_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.01,ATIVO BIOLÓGICO AVALIADO PELO VALOR JUSTO – CIRCULANTE,S,1.01.10,1,2015-01-01,
ref_1_1_01_10_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.01.01,Ativo Biológico Consumível - Origem Animal – Pelo Valor Justo,A,1.01.10.01,1,2015-01-01,
ref_1_1_01_10_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.01.02,Ativo Biológico Consumível - Origem Vegetal – Pelo Valor Justo,A,1.01.10.01,1,2015-01-01,
ref_1_1_01_10_01_70,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.01.70,Subconta - Ajuste a Valor Justo (AVJ) – Ativos Biológicos Consumíveis Pelo Valor Justo - Circulante,A,1.01.10.01,1,2015-01-01,
ref_1_1_01_10_01_75,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.01.75,( - ) Subconta – Ajuste a Valor Presente (AVP) - Ativos Biológicos Pelo Valor Justo - Circulante,A,1.01.10.01,1,2015-01-01,
ref_1_1_01_10_01_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.01.90,Subconta – Adoção Inicial - Ativo Biologico,A,1.01.10.01,1,2015-01-01,
ref_1_1_01_10_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.02,ATIVO BIOLÓGICO AVALIADO PELO CUSTO - CIRCULANTE,S,1.01.10,1,2015-01-01,
ref_1_1_01_10_02_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.02.01,Ativo Biológico Consumível - Origem Animal - Pelo Custo,A,1.01.10,1,2015-01-01,
ref_1_1_01_10_02_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.02.02,Ativo Biológico Consumível - Origem Vegetal - Pelo Custo,A,1.01.10.02,1,2015-01-01,
ref_1_1_01_10_02_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.02.55,( - ) Perdas por Redução ao Valor Recuperável (Impairment) - Ativos Biológicos Consumível - Pelo Custo,A,1.01.10.02,1,2015-01-01,
ref_1_1_01_10_02_75,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.10.02.75,( - ) Subconta – Ajuste a Valor Presente (AVP) - Ativos Biológicos Consumíveis - Pelo Custo,A,1.01.10.02,1,2015-01-01,
ref_1_1_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.11,ATIVO NÃO CIRCULANTE MANTIDO PARA VENDA,S,1.01,1,2015-01-01,
ref_1_1_01_11_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.11.01,ATIVO NÃO CIRCULANTE MANTIDO PARA VENDA,S,1.01.11,1,2015-01-01,
ref_1_1_01_11_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.11.01.01,Ativo Não Circulante Mantido Para Venda,A,1.01.11.01,1,2015-01-01,
ref_1_1_01_11_01_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.11.01.55,(-) Perdas por Redução ao Valor Recuperável (Impairment) - Ativo Não Circulante Mantido para Venda,A,1.01.11.01,1,2015-01-01,
ref_1_1_01_11_01_70,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.11.01.70,Subconta - Ajuste a Valor Justo – Ativo Não Circulante Mantido para Venda,A,1.01.11.01,1,2015-01-01,
ref_1_1_01_11_01_75,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.11.01.75,( - ) Subconta – Ajuste a Valor Presente (AVP) - Ativo Não Circulante Mantido para Venda,A,1.01.11.01,1,2015-01-01,
ref_1_1_01_11_01_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.01.11.01.90,Subconta – Adoção Inicial - Ativo Não circulante Mantido para Venda,A,1.01.11.01,1,2015-01-01,
ref_1_1_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02,ATIVO NÃO CIRCULANTE,S,1,1,2015-01-01,
ref_1_1_02_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01,REALIZÁVEL A LONGO PRAZO,S,1.02,1,2015-01-01,
ref_1_1_02_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01,CRÉDITOS E VALORES - LONGO PRAZO,S,1.02.01,1,2015-01-01,
ref_1_1_02_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.01,Clientes - Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.02,Mútuos com Partes Não Relacionadas - Ativo- Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.03,Mútuos com Partes Relacionadas - Ativo - Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.04,Adiantamento para Futuro Aumento de Capital - Ativo - Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.07,Títulos Patrimoniais Avaliados pelo Custo - Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.09,Contraprestação Contingente Ativa - Combinação de Negócios – Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.10,Outros Valores Mobiliários - No Exterior - Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_19,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.19,(-) Outras Contas Retificadoras – Créditos e Valores - Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_20,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.20,Direitos Creditórios Cedidos –Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_21,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.21,(-) Deságio na Cessão de Títulos–Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_25,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.25,Direitos Creditórios a Receber–Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_26,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.26,Duplicatas a Receber – Operações com Partes Não Relacionadas - no País – Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_27,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.27,Duplicatas a Receber - Operações com Partes Não Relacionadas - no Exterior – Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_28,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.28,Duplicatas a Receber - Operações com Partes Relacionadas - no País – Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_29,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.29,Duplicatas a Receber - Operações com Partes Relacionadas - no Exterior – Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_50,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.50,(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Créditos –Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_52,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.52,(-) Perdas Estimadas em Créditos de Liquidação Duvidosa – Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.55,(-) Perdas por Redução ao Valor Recuperável (Impairment) - Créditos e Valores - Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_70,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.70,Subconta - Ajuste a Valor Justo - Créditos –Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_01_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.01.90,Subconta – Adoção Inicial - Créditos e Valores – Longo Prazo,A,1.02.01.01,1,2015-01-01,
ref_1_1_02_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02,TÍTULOS E VALORES MOBILIÁRIOS - NO PAÍS,S,1.02.01,1,2015-01-01,
ref_1_1_02_01_02_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.01,Títulos para Negociação - No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.02,Títulos Disponíveis para Venda - No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.03,Títulos Mantidos até o Vencimento - No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.10,Debêntures emitidas por Partes Relacionada - No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.11,Debêntures emitidas por Partes Não Relacionada - No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_14,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.14,Outros Valores Mobiliários – No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_15,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.15,Outros Empréstimos e Recebíveis – No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_16,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.16,Outros Juros a Receber – No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_50,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.50,(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) Valores Mobiliários – No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.55,(-) Perdas por Redução ao Valor Recuperável (Impairment) - Valores Mobiliários - No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_70,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.70,Subconta - Ajuste a Valor Justo – Valores Mobiliários – No País - Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_02_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.02.90,Subconta – Adoção Inicial - Valores Mobiliários - No País – Longo Prazo,A,1.02.01.02,1,2015-01-01,
ref_1_1_02_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03,TÍTULOS E VALORES MOBILIÁRIOS - NO EXTERIOR,S,1.02.01,1,2015-01-01,
ref_1_1_02_01_03_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03.01,Títulos para Negociação - No Exterior - Longo Prazo,A,1.02.01.03,1,2015-01-01,
ref_1_1_02_01_03_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03.02,Títulos Disponíveis para Venda - No Exterior - Longo Prazo,A,1.02.01.03,1,2015-01-01,
ref_1_1_02_01_03_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03.03,Títulos Mantidos até o Vencimento - No Exterior - Longo Prazo,A,1.02.01.03,1,2015-01-01,
ref_1_1_02_01_03_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03.04,Debêntures emitidas por Partes Relacionada – No Exterior - Longo Prazo,A,1.02.01.03,1,2015-01-01,
ref_1_1_02_01_03_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03.05,Debêntures emitidas por Partes Não Relacionada - No Exterior - Longo Prazo,A,1.02.01.03,1,2015-01-01,
ref_1_1_02_01_03_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03.06,Outros Empréstimos e Recebíveis – No Exterior - Longo Prazo,A,1.02.01.03,1,2015-01-01,
ref_1_1_02_01_03_50,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03.50,(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) Valores Mobiliários – No Exterior - Longo Prazo,A,1.02.01.03,1,2015-01-01,
ref_1_1_02_01_03_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03.55,(-) Perdas por Redução ao Valor Recuperável (Impairment) - Valores Mobiliário - No Exterior - Longo Prazo,A,1.02.01.03,1,2015-01-01,
ref_1_1_02_01_03_70,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03.70,Subconta - Ajuste a Valor Justo – Valores Mobiliários – No Exterior - Longo Prazo,A,1.02.01.03,1,2015-01-01,
ref_1_1_02_01_03_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.03.90,Subconta – Adoção Inicial - Valores Mobiliários - No Exterior – Longo Prazo,A,1.02.01.03,1,2015-01-01,
ref_1_1_02_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.05,ATIVOS FISCAIS DIFERIDOS - LONGO PRAZO,S,1.02.01,1,2015-01-01,
ref_1_1_02_01_05_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.05.01,Créditos Fiscais CSLL - Diferenças Temporárias e Base de Cálculo Negativa - Longo Prazo,A,1.02.01.05,1,2015-01-01,
ref_1_1_02_01_05_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.05.02,Créditos Fiscais IRPJ - Diferenças Temporárias e Prejuízos Fiscais - Longo Prazo,A,1.02.01.05,1,2015-01-01,
ref_1_1_02_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.07,CRÉDITOS EM CONTENCIOSO - LONGO PRAZO,S,1.02.01,1,2015-01-01,
ref_1_1_02_01_07_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.07.01,Depósitos em Contencioso - Longo Prazo,A,1.02.01.07,1,2015-01-01,
ref_1_1_02_01_07_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.07.10,Outros Créditos em Contencioso - Longo Prazo,A,1.02.01.07,1,2015-01-01,
ref_1_1_02_01_07_55,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.07.55,( - ) Perdas por Redução ao Valor Recuperável (Impairment) - Créditos em Contencioso – Longo Prazo,A,1.02.01.07,1,2015-01-01,
ref_1_1_02_01_08,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.08,TRIBUTOS A RECUPERAR – LONGO PRAZO,S,1.02.01,1,2015-01-01,
ref_1_1_02_01_08_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.08.01,IPI a Recuperar - Longo Prazo,A,1.02.01.08,1,2015-01-01,
ref_1_1_02_01_08_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.08.02,ICMS a Recuperar - Longo Prazo,A,1.02.01.08,1,2015-01-01,
ref_1_1_02_01_08_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.08.03,PIS a Recuperar - Crédito Básico - Longo Prazo,A,1.02.01.08,1,2015-01-01,
ref_1_1_02_01_08_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.08.04,PIS a Recuperar - Crédito Presumido - Longo Prazo,A,1.02.01.08,1,2015-01-01,
ref_1_1_02_01_08_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.08.05,COFINS a Recuperar - Crédito Básico - Longo Prazo,A,1.02.01.08,1,2015-01-01,
ref_1_1_02_01_08_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,1.02.01.08.06,COFINS a Recuperar - Crédito Presumido - Longo Prazo,A,1.02.01.08,1,2015-01-01,
