id,codigo,nome,dt_inicio,dt_fim
agente_caus_305060000,305060000,Papel e pasta para papel,2014-01-01,
agente_caus_305064000,305064000,"Produto alimentício (inclui carne, leite e derivados, legumes, frutas, cereais e derivados)",2014-01-01,
agente_caus_305064300,305064300,Carne e derivados,2014-01-01,
agente_caus_305064400,305064400,Leite e derivados,2014-01-01,
agente_caus_305064500,305064500,"Legume, verdura e derivados",2014-01-01,
agente_caus_305064600,305064600,Fruta e derivados,2014-01-01,
agente_caus_305064700,305064700,Cereal e derivados,2014-01-01,
agente_caus_305064900,305064900,"Produto alimentício (inclusive de origem animal), NIC",2014-01-01,
agente_caus_305068300,305068300,Medicamento em geral (exceto produto biológico),2014-01-01,
agente_caus_305068600,305068600,"Produto biológico (soro, toxina, antitoxina, vacina, plasma) - medicamento",2014-01-01,
agente_caus_305072000,305072000,"Produto de limpeza, sabão, detergente",2014-01-01,
agente_caus_305076000,305076000,"Sucata, entulho, resíduo",2014-01-01,
agente_caus_305090000,305090000,"Substância química, material, produto, NIC",2014-01-01,
agente_caus_306020000,306020000,Animal vivo,2014-01-01,
agente_caus_306040000,306040000,"Vegetal - planta, árvore, em estado natural, não beneficiada (não inclui grão debulhado, fruto colhido, toro mesmo com galho)",2014-01-01,
agente_caus_306060000,306060000,"Agente infeccioso ou parasitário (inclui bactéria, fungo, organismo parasitário, vírus, etc.; não inclui produto químico, preparado farmacêutico ou alimento)",2014-01-01,
agente_caus_306090000,306090000,"Ser vivo, NIC",2014-01-01,
agente_caus_307030100,307030100,Cadeira banco - mobiliário e acessórios,2014-01-01,
agente_caus_307030200,307030200,"Mesa, carteira, exceto mesa elástica desmontável - mobiliário e acessórios",2014-01-01,
agente_caus_307030250,307030250,Mesa elástica desmontável - mobiliário e acessórios,2014-01-01,
agente_caus_307030300,307030300,"Balcão, bancada - mobiliário e acessórios",2014-01-01,
agente_caus_307030400,307030400,"Arquivo, fichário, estante - mobiliário e acessórios",2014-01-01,
agente_caus_307030500,307030500,"Tapete, forração de piso, capacho - mobiliário e acessórios",2014-01-01,
agente_caus_307030600,307030600,"Luminária, globo, lâmpada - mobiliário e acessórios",2014-01-01,
agente_caus_307030900,307030900,"Mobiliário e acessórios, NIC",2014-01-01,
agente_caus_307040100,307040100,"Caixa, engradado, caixote - embalagem, recipiente (vazio ou cheio)",2014-01-01,
agente_caus_307040300,307040300,"Frasco, garrafa - embalagem, recipiente (vazio ou cheio)",2014-01-01,
agente_caus_307040500,307040500,"Barril, barrica, barrilete, tambor - embalagem, recipiente (vazio ou cheio)",2014-01-01,
agente_caus_307040700,307040700,"Tanque, cilindro (transportáveis e não sob pressão) - embalagem, recipiente (vazio ou cheio)",2014-01-01,
agente_caus_307040900,307040900,"Embalagem, recipiente (vazio ou cheio), NIC",2014-01-01,
agente_caus_307050900,307050900,"Vestuário, NIC",2014-01-01,
agente_caus_307070000,307070000,"Área ou ambiente de trabalho (o agente do acidente ocorrido em consequência de fenômeno atmosférico, meteoro, etc., assim como da ação da radiação solar, deverá ser incluído neste item)",2014-01-01,
agente_caus_309000000,309000000,"Agente do acidente, NIC",2014-01-01,
agente_caus_309500000,309500000,Agente do acidente inexistente,2014-01-01,
agente_caus_354000000,354000000,Energia,2014-01-01,
agente_caus_354010300,354010300,"Pressão ambiente alta (trabalho em caixão pneumático, mergulho)",2014-01-01,
agente_caus_354010600,354010600,Pressão ambiente baixa (ar rarefeito),2014-01-01,
agente_caus_354020000,354020000,Ruído,2014-01-01,
agente_caus_354040000,354040000,"Fogo, chama, material incandescente ou quente, fumaça",2014-01-01,
agente_caus_354050300,354050300,Temperatura ambiente (não inclui a de objeto ou substância quente),2014-01-01,
agente_caus_355016000,355016000,Aerodispersoides,2014-01-01,
agente_caus_355016600,355016600,Neblina,2014-01-01,
agente_caus_355016800,355016800,Gás e vapor,2014-01-01,
