id,codigo,nome,dt_inicio,dt_fim,desc_resumida
cid_b387,B387,Coccidioidomicose disseminada,2014-01-01,,B38.7 Coccidioidomicose disseminada
cid_b388,B388,Outras formas de coccidioidomicose,2014-01-01,,B38.8 Outr form de coccidioidomicose
cid_b389,B389,Coccidioidomicose não especificada,2014-01-01,,B38.9 Coccidioidomicose NE
cid_b39,B39,Histoplasmose,2014-01-01,,B39 Histoplasmose
cid_b390,B390,Histoplasmose pulmonar aguda por Histoplasma capsulatum,2014-01-01,,B39.0 Histoplasmose pulmonar aguda p/H.capsulatum
cid_b391,B391,Histoplasmose pulmonar crônica por Histoplasma capsulatum,2014-01-01,,B39.1 Histoplasmose pulmonar cronic p/H.capsulatum
cid_b392,B392,Histoplasmose pulmonar não especificada por Histoplasma capsulatum,2014-01-01,,B39.2 Histoplasmose pulmonar NE p/H.capsulatum
cid_b393,B393,Histoplasmose disseminada por Histoplasma capsulatum,2014-01-01,,B39.3 Histoplasmose disseminada p/H.capsulatum
cid_b394,B394,Histoplasmose não especificada por Histoplasma capsulatum,2014-01-01,,B39.4 Histoplasmose NE p/Histoplasma capsulatum
cid_b395,B395,Histoplasmose por Histoplasma duboisii,2014-01-01,,B39.5 Histoplasmose p/Histoplasma duboisii
cid_b399,B399,Histoplasmose não especificada,2014-01-01,,B39.9 Histoplasmose NE
cid_b40,B40,Blastomicose,2014-01-01,,B40 Blastomicose
cid_b400,B400,Blastomicose pulmonar aguda,2014-01-01,,B40.0 Blastomicose pulmonar aguda
cid_b401,B401,Blastomicose pulmonar crônica,2014-01-01,,B40.1 Blastomicose pulmonar cronica
cid_b402,B402,Blastomicose pulmonar não especificada,2014-01-01,,B40.2 Blastomicose pulmonar NE
cid_b403,B403,Blastomicose cutânea,2014-01-01,,B40.3 Blastomicose cutanea
cid_b407,B407,Blastomicose disseminada,2014-01-01,,B40.7 Blastomicose disseminada
cid_b408,B408,Outras formas de blastomicose,2014-01-01,,B40.8 Outr form de blastomicose
cid_b409,B409,Blastomicose não especificada,2014-01-01,,B40.9 Blastomicose NE
cid_b41,B41,Paracoccidioidomicose,2014-01-01,,B41 Paracoccidioidomicose
cid_b410,B410,Paracoccidioidomicose pulmonar,2014-01-01,,B41.0 Paracoccidioidomicose pulmonar
cid_b417,B417,Paracoccidioidomicose disseminada,2014-01-01,,B41.7 Paracoccidioidomicose disseminada
cid_b418,B418,Outras formas de paracoccidioidomicose,2014-01-01,,B41.8 Outr form de paracoccidioidomicose
cid_b419,B419,Paracoccidioidomicose não especificada,2014-01-01,,B41.9 Paracoccidioidomicose NE
cid_b42,B42,Esporotricose,2014-01-01,,B42 Esporotricose
cid_b420,B420,Esporotricose pulmonar,2014-01-01,,B42.0 Esporotricose pulmonar
cid_b421,B421,Esporotricose linfocutânea,2014-01-01,,B42.1 Esporotricose linfocutanea
cid_b427,B427,Esporotricose disseminada,2014-01-01,,B42.7 Esporotricose disseminada
cid_b428,B428,Outras formas de esporotricose,2014-01-01,,B42.8 Outr form de esporotricose
cid_b429,B429,Esporotricose não especificada,2014-01-01,,B42.9 Esporotricose NE
cid_b43,B43,Cromomicose e abscesso feomicótico,2014-01-01,,B43 Cromomicose e abscesso feomicotico
cid_b430,B430,Cromomicose cutânea,2014-01-01,,B43.0 Cromomicose cutanea
cid_b431,B431,Abscesso cerebral feomicótico,2014-01-01,,B43.1 Abscesso cerebral feomicotico
cid_b432,B432,Abscesso e cisto feomicótico subcutâneos,2014-01-01,,B43.2 Abscesso e cisto feomicotico subcutaneos
cid_b438,B438,Outras formas de cromomicose,2014-01-01,,B43.8 Outr form de cromomicose
cid_b439,B439,Cromomicose não especificada,2014-01-01,,B43.9 Cromomicose NE
cid_b44,B44,Aspergilose,2014-01-01,,B44 Aspergilose
cid_b440,B440,Aspergilose pulmonar invasiva,2014-01-01,,B44.0 Aspergilose pulmonar invasiva
cid_b441,B441,Outras aspergiloses pulmonares,2014-01-01,,B44.1 Outr aspergiloses pulmonares
cid_b442,B442,Aspergilose amigdaliana,2014-01-01,,B44.2 Aspergilose amigdaliana
cid_b447,B447,Aspergilose disseminada,2014-01-01,,B44.7 Aspergilose disseminada
cid_b448,B448,Outras formas de aspergilose,2014-01-01,,B44.8 Outr form de Aspergilose
cid_b449,B449,Aspergilose não especificada,2014-01-01,,B44.9 Aspergilose NE
cid_b45,B45,Criptococose,2014-01-01,,B45 Criptococose
cid_b450,B450,Criptococose pulmonar,2014-01-01,,B45.0 Criptococose pulmonar
cid_b451,B451,Criptococose cerebral,2014-01-01,,B45.1 Criptococose cerebral
cid_b452,B452,Criptococose cutânea,2014-01-01,,B45.2 Criptococose cutanea
cid_b453,B453,Criptococose óssea,2014-01-01,,B45.3 Criptococose ossea
cid_b457,B457,Criptococose disseminada,2014-01-01,,B45.7 Criptococose disseminada
cid_b458,B458,Outras formas de criptococose,2014-01-01,,B45.8 Outr form de criptococose
cid_b459,B459,Criptococose não especificada,2014-01-01,,B45.9 Criptococose NE
cid_b46,B46,Zigomicose,2014-01-01,,B46 Zigomicose
cid_b460,B460,Mucormicose pulmonar,2014-01-01,,B46.0 Mucormicose pulmonar
cid_b461,B461,Mucormicose rinocerebral,2014-01-01,,B46.1 Mucormicose rinocerebral
cid_b462,B462,Mucormicose gastrointestinal,2014-01-01,,B46.2 Mucormicose gastrointestinal
cid_b463,B463,Mucormicose cutânea,2014-01-01,,B46.3 Mucormicose cutanea
cid_b464,B464,Mucormicose disseminada,2014-01-01,,B46.4 Mucormicose disseminada
cid_b465,B465,Mucormicose não especificada,2014-01-01,,B46.5 Mucormicose NE
cid_b468,B468,Outras zigomicoses,2014-01-01,,B46.8 Outr zigomicoses
cid_b469,B469,Zigomicose não especificada,2014-01-01,,B46.9 Zigomicose NE
cid_b47,B47,Micetoma,2014-01-01,,B47 Micetoma
cid_b470,B470,Eumicetoma,2014-01-01,,B47.0 Eumicetoma
cid_b471,B471,Actinomicetoma,2014-01-01,,B47.1 Actinomicetoma
cid_b479,B479,Micetoma não especificado,2014-01-01,,B47.9 Micetoma NE
cid_b48,B48,"Outras micoses, não classificadas em outra parte",2014-01-01,,B48 Outr micoses NCOP
cid_b480,B480,Lobomicose,2014-01-01,,B48.0 Lobomicose
cid_b481,B481,Rinosporidiose,2014-01-01,,B48.1 Rinosporidiose
cid_b482,B482,Alesqueriose,2014-01-01,,B48.2 Alesqueriose
cid_b483,B483,Geotricose,2014-01-01,,B48.3 Geotricose
cid_b484,B484,Penicilose,2014-01-01,,B48.4 Penicilose
cid_b487,B487,Micoses oportunistas,2014-01-01,,B48.7 Micoses oportunistas
cid_b488,B488,Outras micoses especificadas,2014-01-01,,B48.8 Outr micoses espec
cid_b49,B49,Micose não especificada,2014-01-01,,B49 Micose NE
cid_b50,B50,Malária por Plasmodium falciparum,2014-01-01,,B50 Malaria p/Plasmodium falciparum
cid_b500,B500,Malária por Plasmodium falciparum com complicações cerebrais,2014-01-01,,B50.0 Malaria p/P.falciparum c/complic cerebrais
cid_b508,B508,Outras formas graves e complicadas de malária por Plasmodium falciparum,2014-01-01,,B50.8 Outr form grav compl malaria p/P.falciparum
cid_b509,B509,Malária não especificada por Plasmodium falciparum,2014-01-01,,B50.9 Malaria NE p/Plasmodium falciparum
cid_b51,B51,Malária por Plasmodium vivax,2014-01-01,,B51 Malaria p/Plasmodium vivax
cid_b510,B510,Malária por Plasmodium vivax com rotura do baço,2014-01-01,,B51.0 Malaria p/Plasmodium vivax c/rotura do baco
cid_b518,B518,Malária por Plasmodium vivax com outras complicações,2014-01-01,,B51.8 Malaria p/Plasmodium vivax c/outr complic
cid_b519,B519,Malária por Plasmodium vivax sem complicações,2014-01-01,,B51.9 Malaria p/Plasmodium vivax s/complic
cid_b52,B52,Malária por Plasmodium malariae,2014-01-01,,B52 Malaria p/Plasmodium malariae
cid_b520,B520,Malária por Plasmodium malariae com nefropatia,2014-01-01,,B52.0 Malaria p/Plasmodium malariae c/nefropatia
cid_b528,B528,Malária por Plasmodium malariae com outras complicações,2014-01-01,,B52.8 Malaria p/Plasmodium malariae c/outr complic
cid_b529,B529,Malária por Plasmodium malariae sem complicações,2014-01-01,,B52.9 Malaria p/Plasmodium malariae s/complic
cid_b53,B53,Outras formas de malária confirmadas por exames parasitológicos,2014-01-01,,B53 Outr form malaria conf p/exames parasitolog
cid_b530,B530,Malária por Plasmodium ovale,2014-01-01,,B53.0 Malaria p/Plasmodium ovale
cid_b531,B531,Malária por plasmódios de macacos,2014-01-01,,B53.1 Malaria p/plasmodios de macacos
cid_b538,B538,"Outras formas de malárias com confirmação parasitológica, não classificadas em outra parte",2014-01-01,,B53.8 Outr form malarias c/conf parasitolog NCOP
cid_b54,B54,Malária não especificada,2014-01-01,,B54 Malaria NE
cid_b55,B55,Leishmaniose,2014-01-01,,B55 Leishmaniose
cid_b550,B550,Leishmaniose visceral,2014-01-01,,B55.0 Leishmaniose visceral
cid_b551,B551,Leishmaniose cutânea,2014-01-01,,B55.1 Leishmaniose cutanea
cid_b552,B552,Leishmaniose cutâneo-mucosa,2014-01-01,,B55.2 Leishmaniose cutaneo-mucosa
cid_b559,B559,Leishmaniose não especificada,2014-01-01,,B55.9 Leishmaniose NE
cid_b56,B56,Tripanossomíase africana,2014-01-01,,B56 Tripanossomiase africana
cid_b560,B560,Tripanossomíase por Trypanosoma gambiense,2014-01-01,,B56.0 Tripanossomiase p/Trypanosoma gambiense
cid_b561,B561,Tripanossomíase por Trypanosoma rhodesiense,2014-01-01,,B56.1 Tripanossomiase p/Trypanosoma rhodesiense
cid_b569,B569,Tripanossomíase africana não especificada,2014-01-01,,B56.9 Tripanossomiase africana NE
cid_b57,B57,Doença de Chagas,2014-01-01,,B57 Doenc de Chagas
cid_b570,B570,"Forma aguda da doença de Chagas, com comprometimento cardíaco",2014-01-01,,B57.0 Form aguda doenc de Chagas c/compr cardiaco
cid_b571,B571,"Forma aguda da doença de Chagas, sem comprometimento cardíaco",2014-01-01,,B57.1 Form aguda doenc de Chagas s/compr cardiaco
cid_b572,B572,Doença de Chagas (crônica) com comprometimento cardíaco,2014-01-01,,B57.2 Doenc de Chagas c/compr cardiaco
cid_b573,B573,Doença de Chagas (crônica) com comprometimento do aparelho digestivo,2014-01-01,,B57.3 Doenc de Chagas c/compr aparelho digestivo
cid_b574,B574,Doença de Chagas (crônica) com comprometimento do sistema nervoso,2014-01-01,,B57.4 Doenc de Chagas c/compr do sist nervoso
cid_b575,B575,Doença de Chagas (crônica) com comprometimento de outros órgãos,2014-01-01,,B57.5 Doenc de Chagas c/compr de outr orgaos
cid_b58,B58,Toxoplasmose,2014-01-01,,B58 Toxoplasmose
cid_b580,B580,Oculopatia por Toxoplasma,2014-01-01,,B58.0 Oculopatia p/Toxoplasma
cid_b581,B581,Hepatite por Toxoplasma,2014-01-01,,B58.1 Hepatite p/Toxoplasma
cid_b582,B582,Meningoencefalite por Toxoplasma,2014-01-01,,B58.2 Meningoencefalite p/Toxoplasma
cid_b583,B583,Toxoplasmose pulmonar,2014-01-01,,B58.3 Toxoplasmose pulmonar
cid_b588,B588,Toxoplasmose com comprometimento de outros órgãos,2014-01-01,,B58.8 Toxoplasmose c/compr de outr orgaos
cid_b589,B589,Toxoplasmose não especificada,2014-01-01,,B58.9 Toxoplasmose NE
cid_b59,B59,Pneumocistose,2014-01-01,,B59 Pneumocistose
cid_b60,B60,"Outras doenças devidas a protozoários, não classificadas em outra parte",2014-01-01,,B60 Outr doenc dev protozoarios NCOP
cid_b600,B600,Babesiose,2014-01-01,,B60.0 Babesiose
cid_b601,B601,Acantamebíase,2014-01-01,,B60.1 Acantamebiase
cid_b602,B602,Naegleríase,2014-01-01,,B60.2 Naegleriase
cid_b608,B608,Outras doenças especificadas devidas a protozoários,2014-01-01,,B60.8 Outr doenc espec dev protozoarios
cid_b64,B64,Doença não especificada devida a protozoários,2014-01-01,,B64 Doenc NE dev protozoarios
cid_b65,B65,Esquistossomose [bilharziose] [Schistosomíase],2014-01-01,,B65 Esquistossomose
cid_b650,B650,Esquistossomose devida ao Schistosoma haematobium [esquistossomose urinária],2014-01-01,,B65.0 Esquistossomose dev Schistosoma haematobium
cid_b651,B651,Esquistossomose devida ao Schistosoma mansoni [esquistossomose intestinal],2014-01-01,,B65.1 Esquistossomose dev Schistosoma mansoni
cid_b652,B652,Esquistossomose devida ao Schistosoma japonicum,2014-01-01,,B65.2 Esquistossomose dev Schistosoma japonicum
cid_b653,B653,Dermatite por cercárias,2014-01-01,,B65.3 Dermatite p/cercarias
cid_b658,B658,Outras esquistossomoses,2014-01-01,,B65.8 Outr esquistossomoses
cid_b659,B659,Esquistossomose não especificada,2014-01-01,,B65.9 Esquistossomose NE
cid_b66,B66,Outras infestações por trematódeos,2014-01-01,,B66 Outr infestacoes p/trematodeos
cid_b660,B660,Opistorquíase,2014-01-01,,B66.0 Opistorquiase
cid_b661,B661,Clonorquíase,2014-01-01,,B66.1 Clonorquiase
cid_b662,B662,Dicrocelíase,2014-01-01,,B66.2 Dicroceliase
cid_b663,B663,Fasciolíase,2014-01-01,,B66.3 Fascioliase
cid_b664,B664,Paragonimíase,2014-01-01,,B66.4 Paragonimiase
cid_b665,B665,Fasciolopsíase,2014-01-01,,B66.5 Fasciolopsiase
cid_b668,B668,Outras infestações por trematódeos especificados,2014-01-01,,B66.8 Outr infestacoes p/trematodeos espec
cid_b669,B669,Infecção não especificada por trematódeo,2014-01-01,,B66.9 Infecc NE p/trematodeo
cid_b67,B67,Equinococose,2014-01-01,,B67 Equinococose
cid_b670,B670,Infestação hepática por Echinococcus granulosus,2014-01-01,,B67.0 Infestacao hepatica p/E.granulosus
cid_b671,B671,Infestação pulmonar por Echinococcus granulosus,2014-01-01,,B67.1 Infestacao pulmonar p/E.granulosus
cid_b672,B672,Infestação óssea por Echinococcus granulosus,2014-01-01,,B67.2 Infestacao ossea p/Echinococcus granulosus
cid_b673,B673,"Infestações por Echinmococcus granulosus, outras e de localizações múltiplas",2014-01-01,,B67.3 Infestacoes p/E.granulosus outr e local mult
cid_b674,B674,Infestação não especificada por Echinococcus granulosus,2014-01-01,,B67.4 Infestacao NE p/Echinococcus granulosus
cid_b675,B675,Infestação hepática por Echinococcus multilocularis,2014-01-01,,B67.5 Infestacao hepatica p/E.multilocularis
cid_b676,B676,"Infecções por Echinococcus multilocularis, outras e de localizações múltiplas",2014-01-01,,B67.6 Infecc p/E.multilocularis outr e local mult
cid_b677,B677,Infestação não especificada por Echinococcus multilocularis,2014-01-01,,B67.7 Infestacao NE p/Echinococcus multilocularis
cid_b678,B678,"Infestação hepática não especificada, por Echinococcus",2014-01-01,,B67.8 Infestacao hepatica NE p/Echinococcus
cid_b679,B679,"Infestações por Echinococcus, outras e as não especificadas",2014-01-01,,B67.9 Infestacoes p/Echinococcus outr e as NE
cid_b68,B68,Infestação por Taenia,2014-01-01,,B68 Infestacao p/Taenia
cid_b680,B680,Infestação por Taenia solium,2014-01-01,,B68.0 Infestacao p/Taenia solium
cid_b681,B681,Infestação por Taenia saginata,2014-01-01,,B68.1 Infestacao p/Taenia saginata
cid_b689,B689,Infestação não especificada por Taenia,2014-01-01,,B68.9 Infestacao NE p/Taenia
cid_b69,B69,Cisticercose,2014-01-01,,B69 Cisticercose
cid_b690,B690,Cisticercose do sistema nervoso central,2014-01-01,,B69.0 Cisticercose do sist nervoso central
cid_b691,B691,Cisticercose do olho,2014-01-01,,B69.1 Cisticercose do olho
cid_b698,B698,Cisticercose de outras localizações,2014-01-01,,B69.8 Cisticercose de outr localiz
cid_b699,B699,Cisticercose não especificada,2014-01-01,,B69.9 Cisticercose NE
cid_b70,B70,Difilobotríase e esparganose,2014-01-01,,B70 Difilobotriase e esparganose
cid_b700,B700,Difilobotríase,2014-01-01,,B70.0 Difilobotriase
cid_b701,B701,Esparganose,2014-01-01,,B70.1 Esparganose
cid_b71,B71,Outras infestações por cestóides,2014-01-01,,B71 Outr infestacoes p/cestoides
cid_b710,B710,Infestação por Hymenolepis,2014-01-01,,B71.0 Infestacao p/Hymenolepis
cid_b711,B711,Infestação por Dipylidium,2014-01-01,,B71.1 Infestacao p/Dipylidium
cid_b718,B718,Outras infestações especificadas por cestóides,2014-01-01,,B71.8 Outr infestacoes espec p/cestoides
cid_b719,B719,Infestação não especificada por cestóides,2014-01-01,,B71.9 Infestacao NE p/cestoides
cid_b72,B72,Dracontíase,2014-01-01,,B72 Dracontiase
cid_b73,B73,Oncocercose,2014-01-01,,B73 Oncocercose
cid_b74,B74,Filariose,2014-01-01,,B74 Filariose
cid_b740,B740,Filariose por Wuchereria bancrofti,2014-01-01,,B74.0 Filariose p/Wuchereria bancrofti
cid_b741,B741,Filariose por Brugia malayi,2014-01-01,,B74.1 Filariose p/Brugia malayi
cid_b742,B742,Filariose por Brugia timori,2014-01-01,,B74.2 Filariose p/Brugia timori
cid_b743,B743,Loaíase,2014-01-01,,B74.3 Loaiase
cid_b744,B744,Mansonelose,2014-01-01,,B74.4 Mansonelose
cid_b748,B748,Outras filarioses,2014-01-01,,B74.8 Outr filarioses
cid_b749,B749,Filariose não especificada,2014-01-01,,B74.9 Filariose NE
cid_b75,B75,Triquinose,2014-01-01,,B75 Triquinose
cid_b76,B76,Ancilostomíase,2014-01-01,,B76 Ancilostomiase
cid_b760,B760,Ancilostomose,2014-01-01,,B76.0 Ancilostomose
cid_b761,B761,Necatoríase,2014-01-01,,B76.1 Necatoriase
cid_b768,B768,Outras ancilostomíases,2014-01-01,,B76.8 Outr ancilostomiases
cid_b769,B769,Ancilostomíase não especificada,2014-01-01,,B76.9 Ancilostomiase NE
cid_b77,B77,Ascaridíase,2014-01-01,,B77 Ascaridiase
cid_b770,B770,Ascaridíase com complicações intestinais,2014-01-01,,B77.0 Ascaridiase c/complic intestinais
cid_b778,B778,Ascaridíase com outras complicações,2014-01-01,,B77.8 Ascaridiase c/outr complic
cid_b779,B779,Ascaridíase não especificada,2014-01-01,,B77.9 Ascaridiase NE
cid_b78,B78,Estrongiloidíase,2014-01-01,,B78 Estrongiloidiase
cid_b780,B780,Estrongiloidíase intestinal,2014-01-01,,B78.0 Estrongiloidiase intestinal
cid_b781,B781,Estrongiloidíase cutânea,2014-01-01,,B78.1 Estrongiloidiase cutanea
cid_b787,B787,Estrongiloidíase disseminada,2014-01-01,,B78.7 Estrongiloidiase disseminada
cid_b789,B789,Estrongiloidíase não especificada,2014-01-01,,B78.9 Estrongiloidiase NE
cid_b79,B79,Tricuríase,2014-01-01,,B79 Tricuriase
cid_b80,B80,Oxiuríase,2014-01-01,,B80 Oxiuriase
cid_b81,B81,"Outras helmintíases intestinais, não classificadas em outra parte",2014-01-01,,B81 Outr helmintiases intestinais NCOP
cid_b810,B810,Anisaquíase,2014-01-01,,B81.0 Anisaquiase
cid_b811,B811,Capilaríase intestinal,2014-01-01,,B81.1 Capilariase intestinal
cid_b812,B812,Tricostrongilose,2014-01-01,,B81.2 Tricostrongilose
cid_b813,B813,Angiostrongilíase intestinal,2014-01-01,,B81.3 Angiostrongilíase intestinal
cid_b814,B814,Helmintíases intestinais mistas,2014-01-01,,B81.4 Helmintiases intestinais mistas
cid_b818,B818,Outras helmintíases intestinais especificadas,2014-01-01,,B81.8 Outr helmintiases intestinais espec
cid_b82,B82,Parasitose intestinal não especificada,2014-01-01,,B82 Parasitose intestinal NE
cid_b820,B820,Helmintíase intestinal não especificada,2014-01-01,,B82.0 Helmintiase intestinal NE
cid_b829,B829,Parasitose intestinal não especificada,2014-01-01,,B82.9 Parasitose intestinal NE
cid_b83,B83,Outras helmintíases,2014-01-01,,B83 Outr helmintiases
cid_b830,B830,Larva migrans visceral,2014-01-01,,B83.0 Larva migrans visceral
cid_b831,B831,Gnatostomíase,2014-01-01,,B83.1 Gnatostomiase
cid_b832,B832,Angrostrongilíase devida a Parastrongylus cantonensis,2014-01-01,,B83.2 Angrostrongilíase dev P.cantonensis
cid_b833,B833,Singamose,2014-01-01,,B83.3 Singamose
cid_b834,B834,Hirudiníase interna,2014-01-01,,B83.4 Hirudiniase interna
cid_b838,B838,Outras helmintíases especificadas,2014-01-01,,B83.8 Outr helmintiases espec
cid_b839,B839,Helmintíase não especificada,2014-01-01,,B83.9 Helmintiase NE
cid_b85,B85,Pediculose e ftiríase,2014-01-01,,B85 Pediculose e ftiriase
cid_b850,B850,Pediculose devida a Pediculus humanus capitis,2014-01-01,,B85.0 Pediculose dev Pediculus humanus capitis
cid_b851,B851,Pediculose devida a Pediculus humanus corporis,2014-01-01,,B85.1 Pediculose dev Pediculus humanus corporis
