id,codigo,nome,dt_inicio,dt_fim
proc_diag_0186,0186,Amebíase - IgM,2014-01-01,
proc_diag_0187,0187,Amilase,2014-01-01,
proc_diag_0188,0188,"Aminoácidos, fracionamento e quantificação",2014-01-01,
proc_diag_0189,0189,Amiodarona,2014-01-01,
proc_diag_0190,0190,Amitriptilina,2014-01-01,
proc_diag_0191,0191,Amônia,2014-01-01,
proc_diag_0192,0192,AMP cíclico,2014-01-01,
proc_diag_0193,0193,Ancylostoma (pesquisa),2014-01-01,
proc_diag_0194,0194,Androstenediona,2014-01-01,
proc_diag_0195,0195,Anfetaminas,2014-01-01,
proc_diag_0196,0196,Angiostrongylus (pesquisa),2014-01-01,
proc_diag_0197,0197,Anilina sanguínea,2014-01-01,
proc_diag_0198,0198,Anilina urinária,2014-01-01,
proc_diag_0199,0199,Anilina-hemoglobina,2014-01-01,
proc_diag_0200,0200,Anisakis (pesquisa),2014-01-01,
proc_diag_0201,0201,Anti-12-hidroxi-endrin urinário,2014-01-01,
proc_diag_0202,0202,Anti-actina,2014-01-01,
proc_diag_0203,0203,Antibiograma,2014-01-01,
proc_diag_0204,0204,"Antibióticos, dosagem no soro",2014-01-01,
proc_diag_0205,0205,Anticandida - IgG e IgM,2014-01-01,
proc_diag_0206,0206,Anticardiolipina - IgA,2014-01-01,
proc_diag_0207,0207,Anticardiolipina - IgG,2014-01-01,
proc_diag_0208,0208,Anticardiolipina - IgM,2014-01-01,
proc_diag_0209,0209,Anticentrômero,2014-01-01,
proc_diag_0210,0210,Anticoagulante lúpico,2014-01-01,
proc_diag_0211,0211,Anticorpo anti A e B,2014-01-01,
proc_diag_0212,0212,Anticorpo anti saccharamyces - ASCA,2014-01-01,
proc_diag_0213,0213,Anticorpo anti-DNAse B,2014-01-01,
proc_diag_0214,0214,Anticorpo anti-hormônio do crescimento,2014-01-01,
proc_diag_0215,0215,"Anticorpo antimieloperoxidase, MPO",2014-01-01,
proc_diag_0216,0216,Anticorpo anti-receptor de TSH (TRAB),2014-01-01,
proc_diag_0217,0217,Anticorpo antivírus da hepatite E,2014-01-01,
proc_diag_0218,0218,"Anticorpos antiendomisio - IgG, IgM, IgA",2014-01-01,
proc_diag_0219,0219,Anticorpos anti-ilhota de langherans,2014-01-01,
proc_diag_0220,0220,Anticorpos anti-influenza A - IgG,2014-01-01,
proc_diag_0221,0221,Anticorpos anti-influenza A - IgM,2014-01-01,
proc_diag_0222,0222,Anticorpos anti-influenza B - IgG,2014-01-01,
proc_diag_0223,0223,Anticorpos anti-influenza B - IgM,2014-01-01,
proc_diag_0224,0224,Anticorpos antiinsulina,2014-01-01,
proc_diag_0225,0225,"Anticorpos antiplaquetários, citometria de fluxo",2014-01-01,
proc_diag_0226,0226,Anticorpos antitireoide (tireoglobulina),2014-01-01,
proc_diag_0227,0227,Anticorpos irregulares,2014-01-01,
proc_diag_1402,1402,Anticorpos naturais - Isoaglutininas,2014-01-01,
proc_diag_0228,0228,Anticortex supra-renal,2014-01-01,
proc_diag_0229,0229,Antidesoxiribonuclease B,2014-01-01,
proc_diag_0230,0230,Anti-DMP,2014-01-01,
proc_diag_0231,0231,Anti-DNA,2014-01-01,
proc_diag_0232,0232,Antiescleroderma,2014-01-01,
proc_diag_0233,0233,Antifígado,2014-01-01,
proc_diag_0235,0235,Antígeno carcinoembriogênico (CEA),2014-01-01,
proc_diag_0236,0236,Antígeno de diferenciação celular,2014-01-01,
proc_diag_0237,0237,Antígeno específico prostático livre (PSA livre),2014-01-01,
proc_diag_0238,0238,Antígeno específico prostático total (PSA),2014-01-01,
proc_diag_0239,0239,"Antígenos fúngicos, pesquisa",2014-01-01,
proc_diag_0240,0240,Antígenos metílicos solúveis do BCG,2014-01-01,
proc_diag_0241,0241,Antigliadina (glúten) - IgA,2014-01-01,
proc_diag_0242,0242,Antigliadina (glúten) - IgG,2014-01-01,
proc_diag_0243,0243,Antigliadina (glúten) - IgM,2014-01-01,
proc_diag_0244,0244,Anti-hialuronidase,2014-01-01,
proc_diag_0245,0245,Anti-JO1,2014-01-01,
proc_diag_0246,0246,Anti-LA/SSB,2014-01-01,
proc_diag_0247,0247,Anti-LKM-1,2014-01-01,
proc_diag_0248,0248,Antimembrana basal,2014-01-01,
proc_diag_0249,0249,Antimicrossomal,2014-01-01,
