id,processo,nr_inscricao,dt_inicio,dt_fim
proc_fap_1711140023826011,1711140023826011,59748988000114,2018-01-01,
proc_fap_1711050023827011,1711050023827011,77167203000100,2018-01-01,
proc_fap_1711080023828011,1711080023828011,76635689000192,2018-01-01,
proc_fap_1711080023829011,1711080023829011,76635689001245,2018-01-01,
proc_fap_1711080023830011,1711080023830011,76635689001598,2018-01-01,
proc_fap_1711110023831011,1711110023831011,07976147000594,2018-01-01,
proc_fap_1711110023832011,1711110023832011,07976147002104,2018-01-01,
proc_fap_1711150023833011,1711150023833011,07976147002538,2018-01-01,
proc_fap_1711110023834011,1711110023834011,07976147002880,2018-01-01,
proc_fap_1711150023835011,1711150023835011,07976147003429,2018-01-01,
proc_fap_1711150023836011,1711150023836011,07976147003771,2018-01-01,
proc_fap_1711110023837011,1711110023837011,07976147004310,2018-01-01,
proc_fap_1711150023838011,1711150023838011,07976147004409,2018-01-01,
proc_fap_1711150023839011,1711150023839011,07976147005715,2018-01-01,
proc_fap_1711150023840011,1711150023840011,07976147005804,2018-01-01,
proc_fap_1711150023841011,1711150023841011,07976147006363,2018-01-01,
proc_fap_1711030023842011,1711030023842011,83930214000194,2018-01-01,
proc_fap_1711030023844011,1711030023844011,83892174000133,2018-01-01,
proc_fap_1711050023845011,1711050023845011,06129569000219,2018-01-01,
proc_fap_1711110023846011,1711110023846011,10965693000887,2018-01-01,
proc_fap_1711110023847011,1711110023847011,10965693001263,2018-01-01,
proc_fap_1711110023848011,1711110023848011,10965693001344,2018-01-01,
proc_fap_1711110023849011,1711110023849011,10965693001425,2018-01-01,
proc_fap_1711090023850011,1711090023850011,59965038000222,2018-01-01,
proc_fap_1711090023851011,1711090023851011,59965038000818,2018-01-01,
proc_fap_1711090023852011,1711090023852011,59965038001202,2018-01-01,
proc_fap_1711090023853011,1711090023853011,59965038002357,2018-01-01,
proc_fap_1711090023854011,1711090023854011,59965038004139,2018-01-01,
proc_fap_1711090023855011,1711090023855011,59965038004481,2018-01-01,
proc_fap_1711150023856011,1711150023856011,09011730000324,2018-01-01,
proc_fap_1711150023857011,1711150023857011,09011730000910,2018-01-01,
proc_fap_1711140023858011,1711140023858011,47067525007200,2018-01-01,
proc_fap_1711140023804021,1711140023804021,47067525005410,2018-01-01,
proc_fap_1711080023859011,1711080023859011,66482613000110,2018-01-01,
proc_fap_1711160023860011,1711160023860011,27075910000351,2018-01-01,
proc_fap_1711080023861011,1711080023861011,02904034000136,2018-01-01,
proc_fap_1711160023862011,1711160023862011,01838723015310,2018-01-01,
proc_fap_1711080023863011,1711080023863011,66494923000155,2018-01-01,
proc_fap_1711060023864011,1711060023864011,01838723015400,2018-01-01,
proc_fap_1711160023865011,1711160023865011,15171093000194,2018-01-01,
proc_fap_1711160023866011,1711160023866011,01838723021396,2018-01-01,
proc_fap_1711160023867011,1711160023867011,87723474000140,2018-01-01,
proc_fap_1711160023868011,1711160023868011,01838723022449,2018-01-01,
proc_fap_1711160023869011,1711160023869011,01838723026940,2018-01-01,
proc_fap_1711160023870011,1711160023870011,80002884000152,2018-01-01,
proc_fap_1711160023871011,1711160023871011,01838723028056,2018-01-01,
proc_fap_1711160023872011,1711160023872011,01838723025979,2018-01-01,
proc_fap_1711140023873011,1711140023873011,05268526000332,2018-01-01,
proc_fap_1711160023874011,1711160023874011,04813138000160,2018-01-01,
proc_fap_1711160023877011,1711160023877011,05268526000502,2018-01-01,
proc_fap_1711160023879011,1711160023879011,05268526000685,2018-01-01,
proc_fap_1711160023880011,1711160023880011,01203327000123,2018-01-01,
proc_fap_1711130023881011,1711130023881011,44373108000103,2018-01-01,
proc_fap_1711160023882011,1711160023882011,05268526001223,2018-01-01,
proc_fap_1711160023883011,1711160023883011,01838723011838,2018-01-01,
proc_fap_1711160023884011,1711160023884011,44214708000200,2018-01-01,
proc_fap_1711160023885011,1711160023885011,01838723018921,2018-01-01,
proc_fap_1711160023886011,1711160023886011,61074829001103,2018-01-01,
proc_fap_1711160023887011,1711160023887011,84686443000178,2018-01-01,
proc_fap_1711160023888011,1711160023888011,05268526001304,2018-01-01,
proc_fap_1711160023889011,1711160023889011,01838723017100,2018-01-01,
proc_fap_1711160023891011,1711160023891011,01838723001875,2018-01-01,
proc_fap_1711150023878021,1711150023878021,54516661000284,2018-01-01,
proc_fap_1711160023892011,1711160023892011,01838723002090,2018-01-01,
proc_fap_1711160023893011,1711160023893011,01838723006672,2018-01-01,
proc_fap_1711160023894011,1711160023894011,05268526000928,2018-01-01,
proc_fap_1711160023895011,1711160023895011,02592047000117,2018-01-01,
proc_fap_1711160023897011,1711160023897011,16551249000125,2018-01-01,
proc_fap_1711160023898011,1711160023898011,03977136000144,2018-01-01,
proc_fap_1711160023899011,1711160023899011,49401052000169,2018-01-01,
proc_fap_1711130023900011,1711130023900011,76902204000180,2018-01-01,
proc_fap_1711080023901011,1711080023901011,00924429000175,2018-01-01,
proc_fap_1711160023902011,1711160023902011,03290201000169,2018-01-01,
proc_fap_1711160023903011,1711160023903011,00924429000337,2018-01-01,
proc_fap_1711160023904011,1711160023904011,19540653000191,2018-01-01,
proc_fap_1711160023905011,1711160023905011,00924429000922,2018-01-01,
proc_fap_1711030023906011,1711030023906011,58163767000111,2018-01-01,
proc_fap_1711160023907011,1711160023907011,90393687000165,2018-01-01,
proc_fap_1711160023908011,1711160023908011,77856995000111,2018-01-01,
proc_fap_1711160023909011,1711160023909011,77856995000979,2018-01-01,
proc_fap_1711160023910011,1711160023910011,00960572000112,2018-01-01,
proc_fap_1711160023911011,1711160023911011,77856995001789,2018-01-01,
proc_fap_1711160023913011,1711160023913011,77856995002327,2018-01-01,
proc_fap_1711140023912021,1711140023912021,44803922000102,2018-01-01,
proc_fap_1711160023914011,1711160023914011,77856995003560,2018-01-01,
proc_fap_1711160023915011,1711160023915011,77856995000464,2018-01-01,
proc_fap_1711140023916011,1711140023916011,11124629001050,2018-01-01,
proc_fap_1711160023917011,1711160023917011,11124629000836,2018-01-01,
proc_fap_1711160023918011,1711160023918011,45273406000186,2018-01-01,
proc_fap_1711160023919011,1711160023919011,01838723037632,2018-01-01,
proc_fap_1711160023921011,1711160023921011,01838723033998,2018-01-01,
proc_fap_1711160023920021,1711160023920021,47376389000138,2018-01-01,
proc_fap_1711160023923011,1711160023923011,01838723044680,2018-01-01,
proc_fap_1711160023924011,1711160023924011,01838723039414,2018-01-01,
proc_fap_1711160023926011,1711160023926011,60394723000144,2018-01-01,
proc_fap_1711160023927021,1711160023927021,12213317000276,2018-01-01,
proc_fap_1711070023928011,1711070023928011,83543546000116,2018-01-01,
proc_fap_1711160023929011,1711160023929011,95837506000166,2018-01-01,
proc_fap_1711160023922021,1711160023922021,01936465000111,2018-01-01,
proc_fap_1711160023925021,1711160023925021,01936465000464,2018-01-01,
proc_fap_1711160023930011,1711160023930011,03655006000195,2018-01-01,
proc_fap_1711070023584041,1711070023584041,57508426000259,2018-01-01,
proc_fap_1711070023585031,1711070023585031,57508426000330,2018-01-01,
proc_fap_1711070023586031,1711070023586031,57508426000500,2018-01-01,
proc_fap_1711070023587021,1711070023587021,57508426000682,2018-01-01,
proc_fap_1711070023588051,1711070023588051,57508426000763,2018-01-01,
proc_fap_1711070023606031,1711070023606031,57508426000844,2018-01-01,
proc_fap_1711070023609031,1711070023609031,57508426001069,2018-01-01,
proc_fap_1711100023931011,1711100023931011,79827473000117,2018-01-01,
proc_fap_1711090023932011,1711090023932011,92257641000144,2018-01-01,
proc_fap_1711170023933021,1711170023933021,04641376000993,2018-01-01,
proc_fap_1711170023934011,1711170023934011,02077618000428,2018-01-01,
proc_fap_1711170023935011,1711170023935011,04641376006339,2018-01-01,
proc_fap_1711170023936011,1711170023936011,04641376001108,2018-01-01,
proc_fap_1711010023400021,1711010023400021,41025313000181,2018-01-01,
proc_fap_1711060023937011,1711060023937011,07164882000170,2018-01-01,
proc_fap_1711170023938021,1711170023938021,04641376004123,2018-01-01,
proc_fap_1711090023648021,1711090023648021,82901000000127,2018-01-01,
proc_fap_1711170023939011,1711170023939011,04641376008200,2018-01-01,
proc_fap_1711090023650021,1711090023650021,82901000001441,2018-01-01,
proc_fap_1711170023940011,1711170023940011,62445838000146,2018-01-01,
proc_fap_1711140023941011,1711140023941011,87870952000144,2018-01-01,
proc_fap_1711170023942011,1711170023942011,04262925000161,2018-01-01,
proc_fap_1711130023764021,1711130023764021,00763251000128,2018-01-01,
proc_fap_1711160023943011,1711160023943011,87870952001469,2018-01-01,
proc_fap_1711090023653031,1711090023653031,82901000002251,2018-01-01,
proc_fap_1711170023945011,1711170023945011,12715510000124,2018-01-01,
proc_fap_1711170023947011,1711170023947011,00763251000632,2018-01-01,
proc_fap_1711170023948011,1711170023948011,87826541000151,2018-01-01,
proc_fap_1711140023950011,1711140023950011,96238134000114,2018-01-01,
proc_fap_1711130023951011,1711130023951011,85778595000910,2018-01-01,
proc_fap_1711170023952011,1711170023952011,10931741000140,2018-01-01,
proc_fap_1711170023953021,1711170023953021,02077618002803,2018-01-01,
proc_fap_1711140023954011,1711140023954011,51466860000156,2018-01-01,
proc_fap_1711170023955011,1711170023955011,02077618001408,2018-01-01,
proc_fap_1711170023956011,1711170023956011,02077618002471,2018-01-01,
proc_fap_1711060023957011,1711060023957011,06538082000370,2018-01-01,
proc_fap_1711090023651031,1711090023651031,82901000001522,2018-01-01,
proc_fap_1711170023958011,1711170023958011,02077618002986,2018-01-01,
proc_fap_1711010023415021,1711010023415021,04647090000168,2018-01-01,
proc_fap_1711170023959011,1711170023959011,02077618004415,2018-01-01,
proc_fap_1711140023960011,1711140023960011,76483726000194,2018-01-01,
proc_fap_1711170023961011,1711170023961011,02077618004768,2018-01-01,
proc_fap_1711170023963011,1711170023963011,72144066000166,2018-01-01,
proc_fap_1711170023962021,1711170023962021,04641376001450,2018-01-01,
proc_fap_1711170023964011,1711170023964011,81574089000282,2018-01-01,
proc_fap_1711170023965021,1711170023965021,56380132000140,2018-01-01,
proc_fap_1711010023966011,1711010023966011,02176615000107,2018-01-01,
proc_fap_1711170023967011,1711170023967011,78897600000272,2018-01-01,
proc_fap_1711080023611041,1711080023611041,57508426001140,2018-01-01,
proc_fap_1711060023969011,1711060023969011,15440708000130,2018-01-01,
proc_fap_1711080023612041,1711080023612041,57508426001220,2018-01-01,
proc_fap_1711080023615031,1711080023615031,57508426001301,2018-01-01,
proc_fap_1711080023616021,1711080023616021,57508426001573,2018-01-01,
proc_fap_1711080023633031,1711080023633031,57508426001654,2018-01-01,
proc_fap_1711080023635021,1711080023635021,57508426002030,2018-01-01,
proc_fap_1711080023638041,1711080023638041,57508426002111,2018-01-01,
proc_fap_1711080023875021,1711080023875021,57508426002200,2018-01-01,
proc_fap_1711170023970021,1711170023970021,04641376013971,2018-01-01,
proc_fap_1711170023968021,1711170023968021,04641376006410,2018-01-01,
proc_fap_1711080023641031,1711080023641031,57508426002545,2018-01-01,
proc_fap_1711080023642031,1711080023642031,57508426002626,2018-01-01,
proc_fap_1711090023654041,1711090023654041,57508426002898,2018-01-01,
proc_fap_1711090023656031,1711090023656031,57508426002979,2018-01-01,
proc_fap_1711090023890021,1711090023890021,57508426003274,2018-01-01,
proc_fap_1711090023659021,1711090023659021,57508426003436,2018-01-01,
proc_fap_1711090023876021,1711090023876021,57508426003517,2018-01-01,
proc_fap_1711090023660021,1711090023660021,57508426004084,2018-01-01,
proc_fap_1711090023661021,1711090023661021,57508426004246,2018-01-01,
proc_fap_1711170023971011,1711170023971011,02077618001661,2018-01-01,
proc_fap_1711170023972011,1711170023972011,04641376009605,2018-01-01,
proc_fap_1711090023973011,1711090023973011,03477084000147,2018-01-01,
proc_fap_1711170023974011,1711170023974011,03477084001542,2018-01-01,
proc_fap_1711180023984011,1711180023984011,76098219002261,2018-01-01,
proc_fap_1711010023985011,1711010023985011,76098219004639,2018-01-01,
proc_fap_1711180023986011,1711180023986011,76098219004396,2018-01-01,
proc_fap_1711180023987011,1711180023987011,76098219005015,2018-01-01,
proc_fap_1711180023988011,1711180023988011,76098219004710,2018-01-01,
proc_fap_1711180023989011,1711180023989011,76098219000641,2018-01-01,
proc_fap_1711180023990011,1711180023990011,76098219004981,2018-01-01,
proc_fap_1711010023991011,1711010023991011,08174089000114,2018-01-01,
proc_fap_1711150023992011,1711150023992011,08174089000203,2018-01-01,
proc_fap_1711150023993011,1711150023993011,08174089000467,2018-01-01,
proc_fap_1711150023994011,1711150023994011,08174089000548,2018-01-01,
proc_fap_1711010023995011,1711010023995011,08174089001781,2018-01-01,
proc_fap_1711150023996011,1711150023996011,08174089002087,2018-01-01,
proc_fap_1711010023997011,1711010023997011,08174089002249,2018-01-01,
proc_fap_1711150023998011,1711150023998011,08174089002320,2018-01-01,
proc_fap_1711060023999011,1711060023999011,08174089002400,2018-01-01,
proc_fap_1711150024000011,1711150024000011,86183449000158,2018-01-01,
proc_fap_1711150024001011,1711150024001011,86183449000581,2018-01-01,
proc_fap_1711150024002011,1711150024002011,86183449001200,2018-01-01,
proc_fap_1711150024003011,1711150024003011,86183449001391,2018-01-01,
proc_fap_1711150024004011,1711150024004011,03097354000194,2018-01-01,
proc_fap_1711150024005011,1711150024005011,52312907000190,2018-01-01,
proc_fap_1711150024006011,1711150024006011,04980127000175,2018-01-01,
proc_fap_1711150024007011,1711150024007011,94870557000127,2018-01-01,
proc_fap_1711150024008011,1711150024008011,62588793000169,2018-01-01,
proc_fap_1711080024009011,1711080024009011,16880735000197,2018-01-01,
proc_fap_1711080024010011,1711080024010011,16880735000359,2018-01-01,
proc_fap_1711080024011011,1711080024011011,16880735000430,2018-01-01,
proc_fap_1711080024012011,1711080024012011,16880735000510,2018-01-01,
proc_fap_1711080024013011,1711080024013011,05160935000159,2018-01-01,
proc_fap_1711080024014011,1711080024014011,05160935000310,2018-01-01,
proc_fap_1711080024015011,1711080024015011,05160935000744,2018-01-01,
proc_fap_1711080024016011,1711080024016011,05160935001716,2018-01-01,
proc_fap_1711080024017011,1711080024017011,05160935002011,2018-01-01,
proc_fap_1711080024018011,1711080024018011,05160935003760,2018-01-01,
proc_fap_1711110024019011,1711110024019011,54360623000870,2018-01-01,
proc_fap_1711110024020011,1711110024020011,54360623002229,2018-01-01,
proc_fap_1711110024021011,1711110024021011,54360623003110,2018-01-01,
proc_fap_1711110024022011,1711110024022011,54360623003209,2018-01-01,
proc_fap_1711110024023011,1711110024023011,54360623003977,2018-01-01,
proc_fap_1711110024024011,1711110024024011,54360623004000,2018-01-01,
proc_fap_1711110024025011,1711110024025011,54360623004353,2018-01-01,
proc_fap_1711090024026011,1711090024026011,05460034000182,2018-01-01,
proc_fap_1711090024027011,1711090024027011,05460034000263,2018-01-01,
proc_fap_1711090024028011,1711090024028011,15100972000125,2018-01-01,
proc_fap_1711090024029011,1711090024029011,81159857000150,2018-01-01,
proc_fap_1711090024030011,1711090024030011,81159857000908,2018-01-01,
proc_fap_1711090024031011,1711090024031011,19350180000836,2018-01-01,
proc_fap_1711090024032011,1711090024032011,19350180001050,2018-01-01,
proc_fap_1711090024033011,1711090024033011,19350180004904,2018-01-01,
proc_fap_1711080024034011,1711080024034011,57485708000105,2018-01-01,
proc_fap_1711090024035011,1711090024035011,47063342000114,2018-01-01,
proc_fap_1711110024036011,1711110024036011,03229127000175,2018-01-01,
proc_fap_1711110024037011,1711110024037011,03221900000157,2018-01-01,
proc_fap_1711150024038011,1711150024038011,07707650004299,2018-01-01,
proc_fap_1711150024039011,1711150024039011,07707650009339,2018-01-01,
proc_fap_1711050024040011,1711050024040011,72343882000107,2018-01-01,
proc_fap_1711050024041011,1711050024041011,72343882000794,2018-01-01,
proc_fap_1711010024042011,1711010024042011,01145506000151,2018-01-01,
proc_fap_1711200024044011,1711200024044011,04695085000120,2018-01-01,
proc_fap_1711010024045011,1711010024045011,12049167000126,2018-01-01,
proc_fap_1711010024046011,1711010024046011,02949016000170,2018-01-01,
proc_fap_1711170024047021,1711170024047021,02949016000251,2018-01-01,
